"core.id.mrg","X","core.id","Sample.Tree","plot","core.x","core.y","soil.mass","dry.mass","sample.id","soil.dry.mass.conv","nh.con","no.con","nh","no","n.tot","nod.num","nod.bio","NCI","age","nod.size.mg","nod.bio.m2","Nfix.rate","Nfix.rate.se","Nfixd.g.m2","Nfixd.kg.ha","fixNCI","tr.DAP","tr.height","tr.NCI","tr.fixNCI","tr.nh","tr.RH","subplot.ID","tr.Growth","hasnods","logsnf"
"LEPS _T_ 16.1",202,"LEPS_T_16.1","LEPS _ 16","LEPS",26.87024714,139.8985016,5.01,3.02904907781,16.1,0.604600614333333,1077.241,113.2771,10.6691008200387,1.1219075401898,11.7910083602285,0,0,1957.725574,37,NA,0,0.257074433408658,0.0311590948085093,0,0,276.1243211,5.3,8.895138493,3365.923502,634.3269627,13.78872245,0.64510244,"LEPS 68",0,"0",0
"LEPS _T_ 16.2",203,"LEPS_T_16.2","LEPS _ 16","LEPS",27.94790811,140.4687639,5.11,3.08950913924333,16.2,0.604600614333333,1387.905,221.39795,13.4769467004061,2.14983617158897,15.6267828719951,0,0,2090.063133,37,NA,0,0.257074433408658,0.0311590948085093,0,0,248.9270934,5.3,8.895138493,3365.923502,634.3269627,13.78872245,0.64510244,"LEPS 68",0,"0",0
"LEPS _T_ 16.3",204,"LEPS_T_16.3","LEPS _ 16","LEPS",26.32393675,138.8085029,4.93,2.98068102866333,16.3,0.604600614333333,1312.1825,308.36765,13.2068727319183,3.10366302567725,16.3105357575956,0,0,1575.373435,37,NA,0,0.257074433408658,0.0311590948085093,0,0,273.3500153,5.3,8.895138493,3365.923502,634.3269627,13.78872245,0.64510244,"LEPS 68",0,"0",0
"LEPS _T_ 17.1",205,"LEPS_T_17.1","LEPS _ 17","LEPS",25.73993971,157.19,5.05,3.0000807902,17.1,0.594075404,1182.0125,31.1521,11.8198066918178,0.31151261094462,12.1313193027624,1,0.1231,1876.546606,37,123.1,24.4899668682654,0.257074433408658,0.0311590948085093,6.29574435685614,62.9574435685614,675.9371108,9.7,11.92801583,1460.839222,510.4259799,12.62868884,0.944517359,"LEPS 78",0.0208340869028416,"1",4.15821791794497
"LEPS _T_ 17.2",206,"LEPS_T_17.2","LEPS _ 17","LEPS",27.63087067,158.5383804,4.9,2.9109694796,17.2,0.594075404,1299.331,60.98585,13.3907037752097,0.628510711919729,14.0192144871294,0,0,1610.296129,37,NA,0,0.257074433408658,0.0311590948085093,0,0,575.0782765,9.7,11.92801583,1460.839222,510.4259799,12.62868884,0.944517359,"LEPS 78",0.0208340869028416,"0",0
"LEPS _T_ 17.3",207,"LEPS_T_17.3","LEPS _ 17","LEPS",26.90117328,157.5616031,4.93,2.92879174172,17.3,0.594075404,1119.9625,273.7697,11.4719235654046,2.80425913628692,14.2761827016915,0,0,1662.189998,37,NA,0,0.257074433408658,0.0311590948085093,0,0,668.4043114,9.7,11.92801583,1460.839222,510.4259799,12.62868884,0.944517359,"LEPS 78",0.0208340869028416,"0",0
"LEPS _T_ 18.1",208,"LEPS_T_18.1","LEPS _ 18","LEPS",23.33324236,155.3839896,5.17,3.12578517610333,18.1,0.604600614333333,1077.2415,73.4223,10.3389206804952,0.704677025420504,11.0435977059157,0,0,2336.796657,37,NA,0,0.257074433408658,0.0311590948085093,0,0,589.7994126,18.2,16.18929209,1656.980038,469.5357808,12.54451135,1.290547845,"LEPS 78",0,"0",0
"LEPS _T_ 18.2",209,"LEPS_T_18.2","LEPS _ 18","LEPS",22.11519212,155.3300838,5.11,3.08950913924333,18.2,0.604600614333333,1131.461,0,10.9868035568632,0,10.9868035568632,0,0,2087.182982,37,NA,0,0.257074433408658,0.0311590948085093,0,0,612.2489464,18.2,16.18929209,1656.980038,469.5357808,12.54451135,1.290547845,"LEPS 78",0,"0",0
"LEPS _T_ 18.3",210,"LEPS_T_18.3","LEPS _ 18","LEPS",24.29365736,156.1350923,5.13,3.10160115153,18.3,0.604600614333333,1211.749,173.9315,11.720549556176,1.68233913552232,13.4028886916983,0,0,4086.900887,37,NA,0,0.257074433408658,0.0311590948085093,0,0,682.4739857,18.2,16.18929209,1656.980038,469.5357808,12.54451135,1.290547845,"LEPS 78",0,"0",0
"LEPS _T_ 19.1",211,"LEPS_T_19.1","LEPS _ 19","LEPS",15.65892943,182.9180819,4.85,2.91687602445,19.1,0.601417737,1928.978,0,19.8394924963983,0,19.8394924963983,1,0.0552,2350.213833,37,55.2,10.9816910733408,0.257074433408658,0.0311590948085093,2.823112010548,28.23112010548,51.32591314,7.3,10.39073152,1912.59805,21.4425874,13.29105886,0.781783576,"LEPS 92",0.0419641990990323,"1",3.37523389879538
"LEPS _T_ 19.2",212,"LEPS_T_19.2","LEPS _ 19","LEPS",15.73981024,184.1346387,5.03,3.02513121711,19.2,0.601417737,1086.3605,141.45725,10.7733558186395,1.40282096723532,12.1761767858748,1,0.0794,2244.984979,37,79.4,15.7961281018706,0.257074433408658,0.0311590948085093,4.06078068183897,40.6078068183897,53.5494671,7.3,10.39073152,1912.59805,21.4425874,13.29105886,0.781783576,"LEPS 92",0.0419641990990323,"1",3.72828781356415
"LEPS _T_ 19.3",213,"LEPS_T_19.3","LEPS _ 19","LEPS",16.51200837,185.0781759,5,3.007088685,19.3,0.601417737,1801.478,148.9935,17.9723133107396,1.4864227391418,19.4587360498814,0,0,5292.895941,37,NA,0,0.257074433408658,0.0311590948085093,0,0,53.17827364,7.3,10.39073152,1912.59805,21.4425874,13.29105886,0.781783576,"LEPS 92",0.0419641990990323,"0",0
"LEPS _T_ 2.1",214,"LEPS_T_2.1","LEPS _ 2","LEPS",31.50341658,28.46519977,5,3.02300307166667,2.1,0.604600614333333,1289.262,84.42595,12.7945156134677,0.837835238653464,13.6323508521212,0,0,2754.968944,37,NA,0,0.257074433408658,0.0311590948085093,0,0,1859.008875,7.5,10.52795317,25287.88915,24268.44736,14.61952494,0.720129635,"LEPS 14",0,"0",0
"LEPS _T_ 2.2",215,"LEPS_T_2.2","LEPS _ 2","LEPS",33.38229738,27.10007835,5.24,3.16810721910667,2.2,0.604600614333333,1207.7845,866.08965,11.4369661422687,8.20132896491,19.6382951071787,0,0,2408.075176,37,NA,0,0.257074433408658,0.0311590948085093,0,0,1449.791785,7.5,10.52795317,25287.88915,24268.44736,14.61952494,0.720129635,"LEPS 14",0,"0",0
"LEPS _T_ 2.3",216,"LEPS_T_2.3","LEPS _ 2","LEPS",32.22440999,27.48198019,4.96,2.99881904709333,2.3,0.604600614333333,2368.001,591.266,23.6893353298049,5.91498844093074,29.6043237707357,0,0,2446.779751,37,NA,0,0.257074433408658,0.0311590948085093,0,0,1467.721662,7.5,10.52795317,25287.88915,24268.44736,14.61952494,0.720129635,"LEPS 14",0,"0",0
"LEPS _T_ 20.1",217,"LEPS_T_20.1","LEPS _ 20","LEPS",31.62769473,180.8230799,5.01,3.13149900702,20.1,0.625049702,1234.547,479.48475,11.8270546843458,4.59350057839828,16.420555262744,0,0,3333.416277,37,NA,0,0.257074433408658,0.0311590948085093,0,0,1653.124724,52.5,27.07413144,3087.317953,816.8433059,14.6616145,1.846599597,"LEPS 94",0,"0",0
"LEPS _T_ 20.2",218,"LEPS_T_20.2","LEPS _ 20","LEPS",31.23048832,181.9758068,4.92,3.07524453384,20.2,0.625049702,1359.5095,360.31595,13.262452644399,3.51499803708371,16.7774506814827,0,0,3573.532919,37,NA,0,0.257074433408658,0.0311590948085093,0,0,1924.429881,52.5,27.07413144,3087.317953,816.8433059,14.6616145,1.846599597,"LEPS 94",0,"0",0
"LEPS _T_ 20.3",219,"LEPS_T_20.3","LEPS _ 20","LEPS",32.62037876,180.115174,5.15,3.2190059653,20.3,0.625049702,1116.9795,468.3876,10.4098548934739,4.36520719485229,14.7750620883262,1,0.0047,3560.579655,37,4.7,0.935035290664885,0.257074433408658,0.0311590948085093,0.240373667564775,2.40373667564775,1681.333159,52.5,27.07413144,3087.317953,816.8433059,14.6616145,1.846599597,"LEPS 94",0,"1",1.22487385038862
"LEPS _T_ 3.1",220,"LEPS_T_3.1","LEPS _ 3","LEPS",36.10057568,38.08062417,4.88,2.95045099794667,3.1,0.604600614333333,2958.6465,430.7965,30.0833313489263,4.38031169099037,34.4636430399167,0,0,4659.123153,37,NA,0,0.257074433408658,0.0311590948085093,0,0,3415.389521,5.1,8.730593557,3469.160028,2502.906966,13.19737986,0.661539915,"LEPS 17",0,"0",0
"LEPS _T_ 3.2",221,"LEPS_T_3.2","LEPS _ 3","LEPS",34.97673737,37.60782433,4.96,2.99881904709333,3.2,0.604600614333333,1218.4895,208.82115,12.1896934846507,2.08903385019917,14.2787273348499,0,0,13341.49636,37,NA,0,0.257074433408658,0.0311590948085093,0,0,12243.96126,5.1,8.730593557,3469.160028,2502.906966,13.19737986,0.661539915,"LEPS 17",0,"0",0
"LEPS _T_ 3.3",222,"LEPS_T_3.3","LEPS _ 3","LEPS",33.78721673,37.87539278,5.08,3.07137112081333,3.3,0.604600614333333,2313.461,634.60135,22.5970184878281,6.19854773361239,28.7955662214404,0,0,5018.523509,37,NA,0,0.257074433408658,0.0311590948085093,0,0,4107.954999,5.1,8.730593557,3469.160028,2502.906966,13.19737986,0.661539915,"LEPS 17",0,"0",0
"LEPS _T_ 4.1",223,"LEPS_T_4.1","LEPS _ 4","LEPS",36.80360275,38.16430152,5.02,3.02569091046,4.1,0.602727273,1263.3915,62.1502,12.5266413925399,0.616224873979787,13.1428662665197,0,0,3859.932938,37,NA,0,0.257074433408658,0.0311590948085093,0,0,2465.782922,58.6,28.55792903,2131.985484,1007.32063,12.90833723,2.212363104,"LEPS 17",0.0189497487796624,"0",0
"LEPS _T_ 4.2",224,"LEPS_T_4.2","LEPS _ 4","LEPS",34.77043037,39.28678076,4.99,3.00760909227,4.2,0.602727273,1223.644,216.3359,12.2054824526061,2.15788581590622,14.3633682685123,1,0.0053,4025.474622,37,5.3,1.05440149798381,0.257074433408658,0.0311590948085093,0.271059667679427,2.71059667679427,3068.811241,58.6,28.55792903,2131.985484,1007.32063,12.90833723,2.212363104,"LEPS 17",0.0189497487796624,"1",1.3111926930123
"LEPS _T_ 4.3",225,"LEPS_T_4.3","LEPS _ 4","LEPS",35.96663591,39.05088978,5.01,3.01966363773,4.3,0.602727273,1827.789,236.06205,18.1588668734047,2.34524846129012,20.5041153346948,0,0,3518.315165,37,NA,0,0.257074433408658,0.0311590948085093,0,0,2425.586363,58.6,28.55792903,2131.985484,1007.32063,12.90833723,2.212363104,"LEPS 17",0.0189497487796624,"0",0
"LEPS _T_ 5.1",226,"LEPS_T_5.1","LEPS _ 5","LEPS",16.57438116,41.30652084,4.95,2.9672138826,5.1,0.599437148,1293.425,232.43885,13.0771665054355,2.35007174268469,15.4272382481202,0,0,2330.888211,37,NA,0,0.257074433408658,0.0311590948085093,0,0,646.6264846,9.9,12.04676755,2513.034929,525.6274989,13.55448781,0.888765973,"LEPS 22",0,"0",0
"LEPS _T_ 5.2",227,"LEPS_T_5.2","LEPS _ 5","LEPS",18.84022632,41.81612388,4.91,2.94323639668,5.2,0.599437148,1693.083,336.1686,17.2573599787276,3.42651987158627,20.6838798503139,0,0,2367.548822,37,NA,0,0.257074433408658,0.0311590948085093,0,0,635.5001739,9.9,12.04676755,2513.034929,525.6274989,13.55448781,0.888765973,"LEPS 22",0,"0",0
"LEPS _T_ 5.3",228,"LEPS_T_5.3","LEPS _ 5","LEPS",17.78885052,41.19874137,5.04,3.02116322592,5.3,0.599437148,1244.7565,151.3874,12.3603698997854,1.50326932389328,13.8636392236786,0,0,2321.16277,37,NA,0,0.257074433408658,0.0311590948085093,0,0,661.6543275,9.9,12.04676755,2513.034929,525.6274989,13.55448781,0.888765973,"LEPS 22",0,"0",0
"LEPS _T_ 6.1",229,"LEPS_T_6.1","LEPS _ 6","LEPS",26.98799333,43.00385277,4.87,2.94440499180333,6.1,0.604600614333333,1600.7015,54.50135,16.3092526787862,0.555304214111729,16.864556892898,0,0,1847.361239,37,NA,0,0.257074433408658,0.0311590948085093,0,0,679.0007463,5.6,9.136075405,1982.945449,285.6404048,13.75194496,0.664347875,"LEPS 23",0,"0",0
"LEPS _T_ 6.2",230,"LEPS_T_6.2","LEPS _ 6","LEPS",26.13543704,42.13224505,5.12,3.09555514538667,6.2,0.604600614333333,1068.32,59.4664,10.3534256360329,0.576307614050648,10.9297332500836,0,0,1637.34798,37,NA,0,0.257074433408658,0.0311590948085093,0,0,450.5481389,5.6,9.136075405,1982.945449,285.6404048,13.75194496,0.664347875,"LEPS 23",0,"0",0
"LEPS _T_ 6.3",231,"LEPS_T_6.3","LEPS _ 6","LEPS",24.93523674,41.91760236,5.24,3.16810721910667,6.3,0.604600614333333,1429.618,239.95355,13.5375910705742,2.27221050366781,15.809801574242,0,0,2289.408661,37,NA,0,0.257074433408658,0.0311590948085093,0,0,470.659572,5.6,9.136075405,1982.945449,285.6404048,13.75194496,0.664347875,"LEPS 23",0,"0",0
"LEPS _T_ 7.1",232,"LEPS_T_7.1","LEPS _ 7","LEPS",32.54363466,54.99261559,4.93,2.98068102866333,7.1,0.604600614333333,1160.5035,297.3874,11.6802518166839,2.99314885229462,14.6734006689785,0,0,2539.485173,37,NA,0,0.257074433408658,0.0311590948085093,0,0,616.2617605,10.8,12.56646419,2662.240286,622.8029053,13.39862813,0.937891855,"LEPS 27",0.0281708769666964,"0",0
"LEPS _T_ 7.2",233,"LEPS_T_7.2","LEPS _ 7","LEPS",31.65337603,55.8256773,5.05,3.05323310238333,7.2,0.604600614333333,1715.98,325.5675,16.8606189811762,3.19891232424276,20.059531305419,0,0,2583.446669,37,NA,0,0.257074433408658,0.0311590948085093,0,0,663.7131084,10.8,12.56646419,2662.240286,622.8029053,13.39862813,0.937891855,"LEPS 27",0.0281708769666964,"0",0
"LEPS _T_ 7.3",234,"LEPS_T_7.3","LEPS _ 7","LEPS",31.41222935,57.02083441,5.06,3.05927910852667,7.3,0.604600614333333,1444.189,197.6833,14.1620520596649,1.93852825767705,16.100580317342,0,0,2919.36103,37,NA,0,0.257074433408658,0.0311590948085093,0,0,745.0156528,10.8,12.56646419,2662.240286,622.8029053,13.39862813,0.937891855,"LEPS 27",0.0281708769666964,"0",0
"LEPS _T_ 8.1",235,"LEPS_T_8.1","LEPS _ 8","LEPS",38.91151464,53.70195837,5.15,3.11369316381667,8.1,0.604600614333333,1410.1905,321.2734,13.586989075103,3.09542446635486,16.6824135414579,0,0,2470.436745,37,NA,0,0.257074433408658,0.0311590948085093,0,0,872.369849,37.8,23.08360992,1950.575463,171.9870847,13.51675452,1.70777755,"LEPS 27",0.0160003413464409,"0",0
"LEPS _T_ 8.2",236,"LEPS_T_8.2","LEPS _ 8","LEPS",37.76787159,54.12460812,5.11,3.08950913924333,8.2,0.604600614333333,1161.3955,341.9388,11.2774759451054,3.32032162316645,14.5977975682719,0,0,2566.21644,37,NA,0,0.257074433408658,0.0311590948085093,0,0,877.6575357,37.8,23.08360992,1950.575463,171.9870847,13.51675452,1.70777755,"LEPS 27",0.0160003413464409,"0",0
"LEPS _T_ 8.3",237,"LEPS_T_8.3","LEPS _ 8","LEPS",37.08213435,55.13273344,4.97,3.00486505323667,8.3,0.604600614333333,1298.7775,441.37445,12.9667470284667,4.40659838808312,17.3733454165498,0,0,2704.702599,37,NA,0,0.257074433408658,0.0311590948085093,0,0,895.7113617,37.8,23.08360992,1950.575463,171.9870847,13.51675452,1.70777755,"LEPS 27",0.0160003413464409,"0",0
"LEPS _T_ 9.1",238,"LEPS_T_9.1","LEPS _ 9","LEPS",29.02438116,55.85652084,4.93,2.98068102866333,9.1,0.604600614333333,3401.7385,286.5179,34.2378651115731,2.88374935705704,37.1216144686301,0,0,2576.450169,37,NA,0,0.257074433408658,0.0311590948085093,0,0,704.721852,17,15.6620683,2690.17641,639.8002962,13.38995758,1.169687671,"LEPS 28",0.0238106486937184,"0",0
"LEPS _T_ 9.2",239,"LEPS_T_9.2","LEPS _ 9","LEPS",31.29022632,56.36612388,5.16,3.11973916996,9.2,0.604600614333333,2701.049,217.81205,25.9737963930616,2.09452173531667,28.0683181283783,0,0,2688.264137,37,NA,0,0.257074433408658,0.0311590948085093,0,0,707.4933181,17,15.6620683,2690.17641,639.8002962,13.38995758,1.169687671,"LEPS 28",0.0238106486937184,"0",0
"LEPS _T_ 9.3",240,"LEPS_T_9.3","LEPS _ 9","LEPS",30.23885052,55.74874137,5.02,3.03509508395333,9.3,0.604600614333333,1400.179,109.5197,13.8398860128251,1.08253313623387,14.922419149059,0,0,2571.754123,37,NA,0,0.257074433408658,0.0311590948085093,0,0,699.1115579,17,15.6620683,2690.17641,639.8002962,13.38995758,1.169687671,"LEPS 28",0.0238106486937184,"0",0
"LSUR _T_ 1.1",241,"LSUR_T_1.1","LSUR _ 1","LSUR",14.73523674,12.31760236,5.06,3.17641809166,1.1,0.627750611,6034.251,773.3695,56.9910902079628,7.30416599153516,64.2952561994979,0,0,1610.76449,29,NA,0,0.388825491421693,0.0603687020772475,0,0,333.7949957,5.2,8.813273143,2675.02376,360.3678697,13.94493428,0.632005355,"LSUR 9",0,"0",0
"LSUR _T_ 1.2",242,"LSUR_T_1.2","LSUR _ 1","LSUR",16.78799333,13.40385277,4.98,3.12619804278,1.2,0.627750611,2990.972,378.8426,28.7023274828128,3.63549520678905,32.3378226896019,0,0,1648.27121,29,NA,0,0.388825491421693,0.0603687020772475,0,0,334.5398076,5.2,8.813273143,2675.02376,360.3678697,13.94493428,0.632005355,"LSUR 9",0,"0",0
"LSUR _T_ 1.3",243,"LSUR_T_1.3","LSUR _ 1","LSUR",15.93543704,12.53224505,5.14,3.22663814054,1.3,0.627750611,2850.968,84.364,26.507168227326,0.784382967585089,27.291551194911,0,0,1754.643188,29,NA,0,0.388825491421693,0.0603687020772475,0,0,317.5882898,5.2,8.813273143,2675.02376,360.3678697,13.94493428,0.632005355,"LSUR 9",0,"0",0
"LSUR _T_ 10.1",244,"LSUR_T_10.1","LSUR _ 10","LSUR",30.8352965,53.18240562,4.97,2.76426473736,10.1,0.556190088,8088.819,146.24795,87.7862987290269,1.58719909880636,89.3734978278332,0,0,1723.727416,29,NA,0,0.388825491421693,0.0603687020772475,0,0,378.1250007,27.5,19.78068362,1421.825173,0,13.33608071,1.483245643,"LSUR 27",0.0183491386681967,"0",0
"LSUR _T_ 10.2",245,"LSUR_T_10.2","LSUR _ 10","LSUR",32.03549032,52.96772675,4.94,2.74757903472,10.2,0.556190088,7901.5055,22.65175,86.2741933915494,0.247327735221728,86.5215211267712,0,0,1884.517221,29,NA,0,0.388825491421693,0.0603687020772475,0,0,378.1249999,27.5,19.78068362,1421.825173,0,13.33608071,1.483245643,"LSUR 27",0.0183491386681967,"0",0
"LSUR _T_ 10.3",246,"LSUR_T_10.3","LSUR _ 10","LSUR",32.88802034,52.09609333,5.07,2.81988374616,10.3,0.556190088,8183.784,87.7486,87.0651211541362,0.933534229410972,87.9986553835472,0,0,1879.227733,29,NA,0,0.388825491421693,0.0603687020772475,0,0,378.1250004,27.5,19.78068362,1421.825173,0,13.33608071,1.483245643,"LSUR 27",0.0183491386681967,"0",0
"LSUR _T_ 11.1",247,"LSUR_T_11.1","LSUR _ 11","LSUR",25.35713582,21.14307975,5.05,2.9420006089,11.1,0.582574378,3636.7555,99.858,37.0845147584089,1.01826627463551,38.1027810330444,0,0,1881.185675,29,NA,0,0.388825491421693,0.0603687020772475,0,0,752.7853056,7.7,10.66330435,1855.187344,804.6003562,14.41799503,0.739583023,"LSUR 13",0,"0",0
"LSUR _T_ 11.2",248,"LSUR_T_11.2","LSUR _ 11","LSUR",24.41702546,21.91944612,5.03,2.93034912134,11.2,0.582574378,2843.8175,450.0582,29.1141162596309,4.60755542801189,33.7216716876428,0,0,1701.649838,29,NA,0,0.388825491421693,0.0603687020772475,0,0,855.7164689,7.7,10.66330435,1855.187344,804.6003562,14.41799503,0.739583023,"LSUR 13",0,"0",0
"LSUR _T_ 11.3",249,"LSUR_T_11.3","LSUR _ 11","LSUR",26.57332279,21.05681562,5.09,2.96530358402,11.3,0.582574378,5637.7495,511.628,57.0371566376724,5.17614455488294,62.2133011925553,0,0,1889.188949,29,NA,0,0.388825491421693,0.0603687020772475,0,0,700.624131,7.7,10.66330435,1855.187344,804.6003562,14.41799503,0.739583023,"LSUR 13",0,"0",0
"LSUR _T_ 12.1",250,"LSUR_T_12.1","LSUR _ 12","LSUR",35.56122237,34.62836194,4.96,2.76814300112,12.1,0.558093347,7432.7245,143.18355,80.5528236473986,1.55176466615418,82.1045883135528,0,0,1931.259852,29,NA,0,0.388825491421693,0.0603687020772475,0,0,234.7166025,9.5,11.8079973,2381.506498,255.2636329,13.63012288,0.866316276,"LSUR 17",0.0212773984472849,"0",0
"LSUR _T_ 12.2",251,"LSUR_T_12.2","LSUR _ 12","LSUR",36.29089031,33.65156261,5.07,2.82953326929,12.2,0.558093347,5789.748,86.85755,61.3855443528974,0.920903291111979,62.3064476440093,0,0,1766.031351,29,NA,0,0.388825491421693,0.0603687020772475,0,0,242.5857027,9.5,11.8079973,2381.506498,255.2636329,13.63012288,0.866316276,"LSUR 17",0.0212773984472849,"0",0
"LSUR _T_ 12.3",252,"LSUR_T_12.3","LSUR _ 12","LSUR",36.31783145,32.43261782,5.15,2.87418073705,12.3,0.558093347,6394.0325,0,66.739357246156,0,66.739357246156,0,0,2021.818138,29,NA,0,0.388825491421693,0.0603687020772475,0,0,264.1912182,9.5,11.8079973,2381.506498,255.2636329,13.63012288,0.866316276,"LSUR 17",0.0212773984472849,"0",0
"LSUR _T_ 13.1",253,"LSUR_T_13.1","LSUR _ 13","LSUR",39.14084282,16.60634281,4.97,3.03116435825,13.1,0.609892225,4465.1035,11.8535,44.1919636048162,0.117316304222218,44.3092799090384,0,0,2426.557358,29,NA,0,0.388825491421693,0.0603687020772475,0,0,695.6813748,13.2,13.85210559,1887.377995,24.74397398,13.38676436,1.034761293,"LSUR 7",0.0307716586667537,"0",0
"LSUR _T_ 13.2",254,"LSUR_T_13.2","LSUR _ 13","LSUR",38.01287759,17.06921069,4.94,3.0128675915,13.2,0.609892225,6575.8655,29.80195,65.477807772423,0.296746694916945,65.7745544673399,0,0,2331.588748,29,NA,0,0.388825491421693,0.0603687020772475,0,0,702.6945016,13.2,13.85210559,1887.377995,24.74397398,13.38676436,1.034761293,"LSUR 7",0.0307716586667537,"0",0
"LSUR _T_ 13.3",255,"LSUR_T_13.3","LSUR _ 13","LSUR",40.32795691,16.88439381,5.15,3.14094495875,13.3,0.609892225,4852.683,18.1282,46.3492649224699,0.173147255727918,46.5224121781978,0,0,NA,29,NA,0,0.388825491421693,0.0603687020772475,0,0,NA,13.2,13.85210559,1887.377995,24.74397398,13.38676436,1.034761293,"LSUR 7",0.0307716586667537,"0",0
"LSUR _T_ 14.1",256,"LSUR_T_14.1","LSUR _ 14","LSUR",34.4218776,20.72760433,5.07,2.95496789328,14.1,0.582833904,4618.5415,0,46.8892556548908,0,46.8892556548908,0,0,2613.329803,29,NA,0,0.388825491421693,0.0603687020772475,0,0,314.2068653,6.2,9.598782105,1791.407336,338.8400428,13.86604409,0.692250944,"LSUR 7",0.032789822822991,"0",0
"LSUR _T_ 14.2",257,"LSUR_T_14.2","LSUR _ 14","LSUR",34.63120647,19.52646584,4.97,2.89668450288,14.2,0.582833904,5987.662,195.89425,62.0122280563882,2.02881173084505,64.0410397872332,0,0,1935.929248,29,NA,0,0.388825491421693,0.0603687020772475,0,0,292.1766581,6.2,9.598782105,1791.407336,338.8400428,13.86604409,0.692250944,"LSUR 7",0.032789822822991,"0",0
"LSUR _T_ 14.3",258,"LSUR_T_14.3","LSUR _ 14","LSUR",33.55405157,21.58400974,5.09,2.96662457136,14.3,0.582833904,6109.0765,1120.1335,61.7780546852215,11.3273534253088,73.1054081105303,0,0,2976.662754,29,NA,0,0.388825491421693,0.0603687020772475,0,0,422.0979307,6.2,9.598782105,1791.407336,338.8400428,13.86604409,0.692250944,"LSUR 7",0.032789822822991,"0",0
"LSUR _T_ 15.1",259,"LSUR_T_15.1","LSUR _ 15","LSUR",22.30210931,19.78195454,4.93,3.04993280111,15.1,0.618647627,6618.7085,416.78785,65.1034852071938,4.0996429480182,69.203128155212,0,0,1806.098607,29,NA,0,0.388825491421693,0.0603687020772475,0,0,938.9905457,38.5,23.29012638,1076.732173,210.3514313,13.72124939,1.697376509,"LSUR 13",0.0506100008864183,"0",0
"LSUR _T_ 15.2",260,"LSUR_T_15.2","LSUR _ 15","LSUR",21.5898171,18.79241321,4.95,3.06230575365,15.2,0.618647627,3678.2585,147.99905,36.034205555234,1.44987857424359,37.4840841294776,1,0.2213,1903.157207,29,221.3,44.0262361327955,0.388825491421693,0.0603687020772475,17.1185228997817,171.185228997817,918.5462778,38.5,23.29012638,1076.732173,210.3514313,13.72124939,1.697376509,"LSUR 13",0.0506100008864183,"1",5.14857081013687
"LSUR _T_ 15.3",261,"LSUR_T_15.3","LSUR _ 15","LSUR",20.43534357,18.40031232,5.07,3.13654346889,15.3,0.618647627,5313.114,181.0665,50.8181766268995,1.73184113463677,52.5500177615362,0,0,2159.136238,29,NA,0,0.388825491421693,0.0603687020772475,0,0,891.838455,38.5,23.29012638,1076.732173,210.3514313,13.72124939,1.697376509,"LSUR 13",0.0506100008864183,"0",0
"LSUR _T_ 16.1",262,"LSUR_T_16.1","LSUR _ 16","LSUR",22.41861994,31.53223885,5.06,2.96331491654,16.1,0.585635359,1907.8735,56.2139,19.314924877046,0.569098137557746,19.8840230146038,0,0,917.8777715,29,NA,0,0.388825491421693,0.0603687020772475,0,0,406.3071689,11,12.67888949,659.3481665,156.2526888,12.24458924,1.035468748,"LSUR 18",0.0465200156348931,"0",0
"LSUR _T_ 16.2",263,"LSUR_T_16.2","LSUR _ 16","LSUR",20.40563619,32.69053327,5.01,2.93403314859,16.2,0.585635359,2175.9035,516.3874,22.2482506822972,5.27997511120308,27.5282257935002,0,0,729.4626472,29,NA,0,0.388825491421693,0.0603687020772475,0,0,177.2107882,11,12.67888949,659.3481665,156.2526888,12.24458924,1.035468748,"LSUR 18",0.0465200156348931,"0",0
"LSUR _T_ 16.3",264,"LSUR_T_16.3","LSUR _ 16","LSUR",21.59747856,32.43350411,5.02,2.93988950218,16.3,0.585635359,4906.984,64.38555,50.0731472699367,0.657020101798961,50.7301673717357,0,0,704.3414305,29,NA,0,0.388825491421693,0.0603687020772475,0,0,194.3335952,11,12.67888949,659.3481665,156.2526888,12.24458924,1.035468748,"LSUR 18",0.0465200156348931,"0",0
"LSUR _T_ 17.1",265,"LSUR_T_17.1","LSUR _ 17","LSUR",23.03543704,35.63224505,4.93,2.91583867944,17.1,0.591448008,3391.818,246.7499,34.8971775144784,2.53871966655634,37.4358971810348,0,0,933.3655904,29,NA,0,0.388825491421693,0.0603687020772475,0,0,118.3826844,8.2,10.99396756,1200.49383,17.62343582,12.99201286,0.84620972,"LSUR 18",0.0629138254105692,"0",0
"LSUR _T_ 17.2",266,"LSUR_T_17.2","LSUR _ 17","LSUR",21.83523674,35.41760236,5.07,2.99864140056,17.2,0.591448008,2417.3805,69.63875,24.1847574659833,0.696703013441303,24.8814604794246,0,0,955.1075393,29,NA,0,0.388825491421693,0.0603687020772475,0,0,75.0043388,8.2,10.99396756,1200.49383,17.62343582,12.99201286,0.84620972,"LSUR 18",0.0629138254105692,"0",0
"LSUR _T_ 17.3",267,"LSUR_T_17.3","LSUR _ 17","LSUR",23.88799333,36.50385277,5.01,2.96315452008,17.3,0.591448008,4968.2595,56.35985,50.3003754917162,0.570606591233167,50.8709820829493,0,0,1117.16238,29,NA,0,0.388825491421693,0.0603687020772475,0,0,68.04288467,8.2,10.99396756,1200.49383,17.62343582,12.99201286,0.84620972,"LSUR 18",0.0629138254105692,"0",0
